,Track ID,Clip ID,Bout Call ID * formerly Neckband Nr; but no single entry was made,Goose ID,upper left,mid left,lower left,upper right,mid right,lower right,Location,Day,Month,Year,Date,Time,Recorder,Microphone,Comment,Wav Treatment,Context,Recorder ID,...24,Begin Time (s),End Time (s),Call Type,unsure,same_track
3025,GT00591,G07020,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,9.240623579,9.356345291,recruitment,0,True
3026,GT00591,G07021,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,9.424893821,9.52627282,recruitment,0,True
3027,GT00591,G07022,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,9.592948282,9.699309544,recruitment,0,True
3028,GT00591,G07023,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,9.766022497,9.847328909,recruitment,0,True
3029,GT00591,G07025,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,10.087078586,10.16268581,recruitment,0,True
3030,GT00591,G07026,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,10.237296485,10.324272039,recruitment,0,True
3031,GT00591,G07027,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,10.418618403,10.510753524,recruitment,0,True
3032,GT00591,G07028,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,10.771200657,10.838275025,recruitment,0,True
3033,GT00591,G07029,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,11.721859008,11.81358932,recruitment,0,True
3034,GT00591,G07030,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,11.888605443,11.993562371,recruitment,0,True
3035,GT00591,G07031,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,12.086143142,12.157639996,recruitment,0,True
3036,GT00591,G07032,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,14.379117422,14.497050376,recruitment,0,True
3037,GT00591,G07033,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,14.576655121,14.677635213,recruitment,0,True
3038,GT00591,G07034,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,14.755765796,14.85084924,recruitment,0,True
3039,GT00591,G07036,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,15.089663473,15.188432323,recruitment,0,True
3040,GT00591,G07037,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,15.4199837,15.516541307,recruitment,0,True
3041,GT00591,G07038,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,15.58730108,15.680910362,recruitment,0,True
3042,GT00591,G07039,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,15.756829702,15.851913147,recruitment,0,True
3043,GT00591,G07040,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,15.9437169,16.013002511,recruitment,0,True
3044,GT00591,G07043,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,16.460249148,16.533216441,recruitment,0,True
3045,GT00591,G07044,,Bayou,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,16.966406958,17.132425299,departure,0,True
3046,GT00591,G07045,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,17.175175995,17.246672849,recruitment,0,True
3047,GT00591,G07046,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,17.356260781,17.431680172,recruitment,0,True
3048,GT00591,G07047,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,17.533454353,17.620429908,recruitment,0,True
3049,GT00591,G07048,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,17.702334228,17.791432692,recruitment,0,True
3050,GT00591,G07049,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,17.880619489,17.961698395,recruitment,0,True
3051,GT00591,G07050,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,18.072012241,18.143509094,recruitment,0,True
3052,GT00591,G07051,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,18.263653292,18.340309713,recruitment,0,True
3053,GT00591,G07052,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,18.447186453,18.532687845,recruitment,0,True
3054,GT00591,G07053,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,18.831327201,18.922725241,recruitment,0,True
3055,GT00591,G07054,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,19.022968252,19.111417968,recruitment,0,True
3056,GT00591,G07055,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,19.216820547,19.29568821,recruitment,0,True
3057,GT00591,G07056,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,19.404209874,19.491185428,recruitment,0,True
3058,GT00591,G07057,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,19.604695897,19.703464746,recruitment,0,True
3059,GT00591,G07058,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,23.646111681,23.716134373,recruitment,0,True
3060,GT00591,G07059,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,23.830381923,23.921779963,recruitment,0,True
3061,GT00591,G07060,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,24.022022974,24.116369338,recruitment,0,True
3062,GT00591,G07061,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,24.760676937,24.891877349,recruitment,0,True
3063,GT00591,G07062,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,24.931679721,25.052561,recruitment,0,True
3064,GT00591,G07063,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,25.079095915,25.219141298,recruitment,0,True
3065,GT00591,G07064,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,25.244202051,25.368031654,recruitment,0,True
3066,GT00591,G07065,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,25.40341154,25.520607469,recruitment,0,True
3067,GT00591,G07066,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,25.5559873,25.671709012,recruitment,1,True
3068,GT00591,G07067,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,25.712985546,25.816913963,recruitment,1,True
3069,GT00591,G07068,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,26.2259939,26.338767288,recruitment,0,True
3070,GT00591,G07069,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,26.364565121,26.4854464,recruitment,0,True
3071,GT00591,G07070,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,26.520826286,26.631388432,recruitment,1,True
3072,GT00591,G07072,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,27.091430513,27.16513861,recruitment,0,True
3073,GT00591,G07073,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,27.269804107,27.356779661,recruitment,0,True
3074,GT00591,G07074,,Luna,,,,,,,KLF,6.0,11.0,2023.0,,10:24am,,Sennheiser MKE 600,,,,Jonas L.,,27.616232162,27.707630202,recruitment,0,True
3075,GT00592,G07075,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,5.568883232,5.654966387,recruitment,0,False
3076,GT00592,G07076,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,5.744204863,5.839020744,recruitment,0,True
3077,GT00592,G07077,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,6.126257088,6.210113723,recruitment,0,True
3078,GT00592,G07078,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,6.310311445,6.404197758,recruitment,0,True
3079,GT00592,G07079,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,6.680886455,6.783138875,recruitment,0,True
3080,GT00592,G07080,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,6.885391296,6.998798526,recruitment,0,True
3081,GT00592,G07082,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,7.25235542,7.348100868,recruitment,0,True
3082,GT00592,G07084,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,15.546966845,15.646778849,recruitment,0,True
3083,GT00592,G07085,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,15.716148123,15.801902464,recruitment,0,True
3084,GT00592,G07086,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,15.886037306,15.970172148,recruitment,0,True
3085,GT00592,G07087,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,16.051677776,16.154217115,recruitment,0,True
3086,GT00592,G07088,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,16.227509485,16.333480175,recruitment,0,True
3087,GT00592,G07089,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,16.388217145,16.484999671,recruitment,0,True
3088,GT00592,G07090,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,16.527565477,16.638378302,recruitment,0,True
3089,GT00592,G07091,,Paso,,,,,,,KLF,6.0,11.0,2023.0,,10:34am,,Sennheiser MKE 600,"all calls here have very weird ""fade out"" in the lower frequencies",,,Jonas L.,,16.679114281,16.791591943,recruitment,0,True
3090,GT00593,G07093,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.102723495,7.210769289,recruitment,0,False
3091,GT00593,G07094,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.257491794,7.366267627,recruitment,0,True
3092,GT00593,G07095,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.40641978,7.511545417,recruitment,0,True
3093,GT00593,G07096,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.553157648,7.667043755,recruitment,0,True
3094,GT00593,G07097,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.697705399,7.81670178,recruitment,0,True
3095,GT00593,G07098,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,7.852473699,7.963439649,recruitment,0,True
3096,GT00593,G07099,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,8.007241998,8.106527322,recruitment,0,True
3097,GT00593,G07100,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,8.183181432,8.256915386,recruitment,0,True
3098,GT00593,G07101,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,13.805587648,13.900492737,recruitment,0,True
3099,GT00593,G07102,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,13.982698884,14.073552835,recruitment,0,True
3100,GT00593,G07103,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.142865733,14.235580705,recruitment,0,True
3101,GT00593,G07104,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.300852261,14.395671389,recruitment,0,True
3102,GT00593,G07105,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.446130052,14.54979561,recruitment,0,True
3103,GT00593,G07106,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.59286792,14.688503048,recruitment,0,True
3104,GT00593,G07107,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.750556368,14.849111653,recruitment,0,True
3105,GT00593,G07108,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,14.961443721,15.046240928,recruitment,0,True
3106,GT00593,G07109,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.138176216,17.241755813,recruitment,0,True
3107,GT00593,G07110,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.309896277,17.413400974,recruitment,0,True
3108,GT00593,G07111,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.46815391,17.579849899,recruitment,0,True
3109,GT00593,G07112,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.617703851,17.735240154,recruitment,0,True
3110,GT00593,G07113,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.793643285,17.913369705,recruitment,0,True
3111,GT00593,G07114,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,17.963012367,18.076898474,recruitment,0,True
3112,GT00593,G07115,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,18.148230461,18.248410372,recruitment,0,True
3113,GT00593,G07116,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,18.305353426,18.411939141,recruitment,0,True
3114,GT00593,G07117,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,18.482752938,18.587148536,recruitment,0,True
3115,GT00593,G07118,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,18.683820678,18.763394945,recruitment,0,True
3116,GT00593,G07119,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,26.384750858,26.489876495,recruitment,0,True
3117,GT00593,G07120,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,26.551788292,26.653405264,recruitment,0,True
3118,GT00593,G07121,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,26.714912431,26.818155558,recruitment,0,True
3119,GT00593,G07122,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,26.86445563,26.97542158,recruitment,0,True
3120,GT00593,G07123,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.020512085,27.124349566,recruitment,0,True
3121,GT00593,G07124,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.168881954,27.268295588,recruitment,0,True
3122,GT00593,G07125,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.309592838,27.425225139,recruitment,0,True
3123,GT00593,G07126,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.46652239,27.573895241,recruitment,0,True
3124,GT00593,G07127,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.629646529,27.747343693,recruitment,0,True
3125,GT00593,G07128,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,27.816430627,27.912065755,recruitment,0,True
3126,GT00593,G07129,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,28.003320648,28.100435185,recruitment,0,True
3127,GT00593,G07130,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,41.456196092,41.557671533,recruitment,0,True
3128,GT00593,G07131,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,41.621914978,41.729960772,recruitment,0,True
3129,GT00593,G07132,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,41.788363903,41.899329853,recruitment,0,True
3130,GT00593,G07133,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,41.940942085,42.04825784,recruitment,0,True
3131,GT00593,G07134,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,42.083299719,42.196455787,recruitment,0,True
3132,GT00593,G07135,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,42.243908331,42.332243068,recruitment,0,True
3133,GT00593,G07136,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,42.412547373,42.495041797,recruitment,0,True
3134,GT00593,G07137,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,42.598707356,42.668791114,recruitment,0,True
3135,GT00593,G07139,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,43.503249917,43.615675946,recruitment,0,True
3136,GT00593,G07140,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,43.670428881,43.782124871,recruitment,0,True
3137,GT00593,G07141,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.075850341,45.172215509,recruitment,0,True
3138,GT00593,G07142,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.235728914,45.343774708,recruitment,0,True
3139,GT00593,G07143,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.391227253,45.503653281,recruitment,0,True
3140,GT00593,G07144,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.53869516,45.659881659,recruitment,0,True
3141,GT00593,G07145,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.688353185,45.811729801,recruitment,0,True
3142,GT00593,G07146,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,45.843851523,45.971608374,recruitment,0,True
3143,GT00593,G07147,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,46.033661701,46.131486947,recruitment,0,True
3144,GT00593,G07148,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,50.332359927,50.405363842,recruitment,0,True
3145,GT00593,G07149,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,50.498808853,50.60393449,recruitment,0,True
3146,GT00593,G07150,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,50.831706704,50.938292419,recruitment,0,True
3147,GT00593,G07151,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,50.986475003,51.094520796,recruitment,0,True
3148,GT00593,G07152,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,51.301851914,51.415007982,recruitment,0,True
3149,GT00593,G07153,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,51.463190565,51.576346633,recruitment,0,True
3150,GT00593,G07154,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,51.625259256,51.731114932,recruitment,0,True
3151,GT00593,G07155,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,51.763236654,51.877122761,recruitment,0,True
3152,GT00593,G07156,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,51.92092511,52.027510825,recruitment,0,True
3153,GT00593,G07157,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,52.072773252,52.185199281,recruitment,0,True
3154,GT00593,G07158,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,52.239222178,52.342887737,recruitment,0,True
3155,GT00593,G07159,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,52.39983079,52.49400584,recruitment,0,True
3156,GT00593,G07160,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,58.509055479,58.616371234,recruitment,0,True
3157,GT00593,G07161,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,58.827352547,58.928827988,recruitment,0,True
3158,GT00593,G07162,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,59.001831903,59.102577305,recruitment,0,True
3159,GT00593,G07163,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,60.473419601,60.570514808,recruitment,0,True
3160,GT00593,G07164,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,60.631838096,60.743534086,recruitment,0,True
3161,GT00593,G07165,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,60.783686239,60.897572346,recruitment,0,True
3162,GT00593,G07166,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,60.935534381,61.045770292,recruitment,0,True
3163,GT00593,G07167,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,61.088842602,61.194698278,recruitment,0,True
3164,GT00593,G07168,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,61.239230666,61.331945637,recruitment,0,True
3165,GT00593,G07169,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,61.385238495,61.474303271,recruitment,0,True
3166,GT00593,G07170,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,61.545847108,61.636371962,recruitment,0,True
3167,GT00593,G07171,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,63.353537207,63.457116804,recruitment,0,True
3168,GT00593,G07172,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,63.512599779,63.62356573,recruitment,0,True
3169,GT00593,G07173,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,63.667396311,63.780524146,recruitment,0,True
3170,GT00593,G07174,,Pistazie,,,,,,,KLF,6.0,11.0,2023.0,,10:17am,,Sennheiser MKE 600,,,,Jonas L.,,63.821173708,63.935059815,recruitment,0,True
